datum,datum_iso,stunde,geraet_id,standort,latitude,longitude,kfz,pkw,lkw,lfw,krad,fahrrad,v_kfz,v_pkw,v_lkw,v85,modal_share_pkw,modal_share_fahrrad,modal_share_lkw,modal_share_krad
31.07.2024,2024-07-31,19,SEN-004,Kolonnenstraße,52.4835,13.361,4375,3162,228,417,568,1471,37.0,40.0,30.1,43.4,54.1,25.2,3.9,9.7
31.07.2024,2024-07-31,20,SEN-004,Kolonnenstraße,52.4835,13.361,1907,1279,132,134,362,625,31.8,32.4,34.2,38.4,50.5,24.7,5.2,14.3
31.07.2024,2024-07-31,21,SEN-004,Kolonnenstraße,52.4835,13.361,599,416,29,43,111,212,36.2,40.3,25.5,41.5,51.3,26.1,3.6,13.7
31.07.2024,2024-07-31,22,SEN-004,Kolonnenstraße,52.4835,13.361,202,144,13,19,26,62,33.3,32.9,39.3,38.1,54.5,23.5,4.9,9.8
31.07.2024,2024-07-31,23,SEN-004,Kolonnenstraße,52.4835,13.361,115,84,5,9,17,40,40.0,43.7,32.4,48.2,54.2,25.8,3.2,11.0
01.08.2024,2024-08-01,0,SEN-004,Kolonnenstraße,52.4835,13.361,112,81,6,7,18,69,40.2,44.7,29.4,46.4,44.8,38.1,3.3,9.9
01.08.2024,2024-08-01,1,SEN-004,Kolonnenstraße,52.4835,13.361,80,58,5,6,11,60,33.5,35.3,29.6,38.0,41.4,42.9,3.6,7.9
01.08.2024,2024-08-01,2,SEN-004,Kolonnenstraße,52.4835,13.361,96,74,3,7,12,74,33.8,34.4,36.4,40.2,43.5,43.5,1.8,7.1
01.08.2024,2024-08-01,3,SEN-004,Kolonnenstraße,52.4835,13.361,114,84,5,8,17,88,27.8,27.3,31.2,31.8,41.6,43.6,2.5,8.4
01.08.2024,2024-08-01,4,SEN-004,Kolonnenstraße,52.4835,13.361,208,144,11,18,35,148,30.5,31.5,28.3,36.6,40.4,41.6,3.1,9.8
01.08.2024,2024-08-01,5,SEN-004,Kolonnenstraße,52.4835,13.361,795,564,47,68,116,509,27.8,26.3,35.0,33.5,43.3,39.0,3.6,8.9
01.08.2024,2024-08-01,6,SEN-004,Kolonnenstraße,52.4835,13.361,2031,1447,108,150,326,1450,34.6,35.4,38.8,39.3,41.6,41.7,3.1,9.4
01.08.2024,2024-08-01,7,SEN-004,Kolonnenstraße,52.4835,13.361,3783,2653,234,238,658,2609,26.4,26.7,22.8,30.6,41.5,40.8,3.7,10.3
01.08.2024,2024-08-01,8,SEN-004,Kolonnenstraße,52.4835,13.361,4653,3141,311,438,763,3199,32.9,35.4,27.2,38.1,40.0,40.7,4.0,9.7
01.08.2024,2024-08-01,9,SEN-004,Kolonnenstraße,52.4835,13.361,3851,2822,223,325,481,2708,38.5,42.0,29.7,45.4,43.0,41.3,3.4,7.3
01.08.2024,2024-08-01,10,SEN-004,Kolonnenstraße,52.4835,13.361,1943,1334,104,169,336,1311,35.4,40.2,21.4,42.5,41.0,40.3,3.2,10.3
01.08.2024,2024-08-01,11,SEN-004,Kolonnenstraße,52.4835,13.361,715,515,41,48,111,532,35.2,37.0,33.6,41.4,41.3,42.7,3.3,8.9
01.08.2024,2024-08-01,12,SEN-004,Kolonnenstraße,52.4835,13.361,227,171,16,16,24,154,34.0,35.4,30.8,39.2,44.9,40.4,4.2,6.3
01.08.2024,2024-08-01,13,SEN-004,Kolonnenstraße,52.4835,13.361,175,124,9,12,30,129,41.7,45.8,36.8,49.4,40.8,42.4,3.0,9.9
01.08.2024,2024-08-01,14,SEN-004,Kolonnenstraße,52.4835,13.361,487,355,26,44,62,356,37.2,39.3,34.5,43.8,42.1,42.2,3.1,7.4
01.08.2024,2024-08-01,15,SEN-004,Kolonnenstraße,52.4835,13.361,1638,1091,70,127,350,1109,31.3,33.3,25.8,36.9,39.7,40.4,2.5,12.7
01.08.2024,2024-08-01,16,SEN-004,Kolonnenstraße,52.4835,13.361,3785,2746,220,310,509,2492,30.7,32.2,25.7,35.3,43.7,39.7,3.5,8.1
01.08.2024,2024-08-01,17,SEN-004,Kolonnenstraße,52.4835,13.361,5964,4250,359,527,828,3894,24.7,24.1,24.2,29.4,43.1,39.5,3.6,8.4
01.08.2024,2024-08-01,18,SEN-004,Kolonnenstraße,52.4835,13.361,5921,4243,373,602,703,3884,28.9,30.5,22.7,33.7,43.3,39.6,3.8,7.2
01.08.2024,2024-08-01,19,SEN-004,Kolonnenstraße,52.4835,13.361,3768,2780,192,268,528,2633,29.5,30.8,23.2,35.2,43.4,41.1,3.0,8.2
01.08.2024,2024-08-01,20,SEN-004,Kolonnenstraße,52.4835,13.361,1600,1086,84,122,308,1144,30.0,30.9,28.2,34.9,39.6,41.7,3.1,11.2
01.08.2024,2024-08-01,21,SEN-004,Kolonnenstraße,52.4835,13.361,501,371,33,45,52,318,40.6,44.2,31.6,48.6,45.3,38.8,4.0,6.3
01.08.2024,2024-08-01,22,SEN-004,Kolonnenstraße,52.4835,13.361,159,110,8,9,32,97,34.9,37.1,33.2,39.5,43.0,37.9,3.1,12.5
01.08.2024,2024-08-01,23,SEN-004,Kolonnenstraße,52.4835,13.361,97,66,7,9,15,59,35.5,38.0,32.3,40.5,42.3,37.8,4.5,9.6
02.08.2024,2024-08-02,0,SEN-004,Kolonnenstraße,52.4835,13.361,80,60,4,5,11,37,37.6,38.8,41.2,42.5,51.3,31.6,3.4,9.4
02.08.2024,2024-08-02,1,SEN-004,Kolonnenstraße,52.4835,13.361,91,64,4,5,18,41,39.2,43.3,32.5,45.9,48.5,31.1,3.0,13.6
02.08.2024,2024-08-02,2,SEN-004,Kolonnenstraße,52.4835,13.361,76,53,4,6,13,38,41.2,46.2,32.1,49.3,46.5,33.3,3.5,11.4
02.08.2024,2024-08-02,3,SEN-004,Kolonnenstraße,52.4835,13.361,104,73,6,8,17,41,34.1,36.1,31.2,40.4,50.3,28.3,4.1,11.7
02.08.2024,2024-08-02,4,SEN-004,Kolonnenstraße,52.4835,13.361,197,143,12,15,27,87,37.7,39.6,37.6,44.2,50.4,30.6,4.2,9.5
02.08.2024,2024-08-02,5,SEN-004,Kolonnenstraße,52.4835,13.361,594,424,37,51,82,323,42.8,47.4,34.7,52.0,46.2,35.2,4.0,8.9
02.08.2024,2024-08-02,6,SEN-004,Kolonnenstraße,52.4835,13.361,1725,1158,78,112,377,761,35.7,39.0,30.8,40.9,46.6,30.6,3.1,15.2
02.08.2024,2024-08-02,7,SEN-004,Kolonnenstraße,52.4835,13.361,3222,2295,224,248,455,1504,34.7,37.9,25.8,40.9,48.6,31.8,4.7,9.6
02.08.2024,2024-08-02,8,SEN-004,Kolonnenstraße,52.4835,13.361,4081,2845,238,393,605,1822,25.3,24.1,28.3,30.2,48.2,30.9,4.0,10.2
02.08.2024,2024-08-02,9,SEN-004,Kolonnenstraße,52.4835,13.361,3371,2245,276,252,598,1498,30.6,31.9,28.3,36.2,46.1,30.8,5.7,12.3
02.08.2024,2024-08-02,10,SEN-004,Kolonnenstraße,52.4835,13.361,1734,1243,117,156,218,784,33.4,34.8,31.4,38.0,49.4,31.1,4.6,8.7
02.08.2024,2024-08-02,11,SEN-004,Kolonnenstraße,52.4835,13.361,655,449,43,46,117,284,36.5,39.6,31.8,44.2,47.8,30.2,4.6,12.5
02.08.2024,2024-08-02,12,SEN-004,Kolonnenstraße,52.4835,13.361,210,148,16,20,26,86,35.0,37.7,29.1,41.0,50.0,29.1,5.4,8.8
02.08.2024,2024-08-02,13,SEN-004,Kolonnenstraße,52.4835,13.361,134,96,7,9,22,71,39.8,44.9,25.8,47.6,46.8,34.6,3.4,10.7
02.08.2024,2024-08-02,14,SEN-004,Kolonnenstraße,52.4835,13.361,373,253,23,31,66,197,37.5,39.3,40.8,44.1,44.4,34.6,4.0,11.6
02.08.2024,2024-08-02,15,SEN-004,Kolonnenstraße,52.4835,13.361,1345,960,76,111,198,675,36.4,39.6,29.0,42.4,47.5,33.4,3.8,9.8
02.08.2024,2024-08-02,16,SEN-004,Kolonnenstraße,52.4835,13.361,3196,2191,212,296,497,1406,28.3,27.5,32.1,33.4,47.6,30.6,4.6,10.8
02.08.2024,2024-08-02,17,SEN-004,Kolonnenstraße,52.4835,13.361,4911,3377,206,389,939,2260,24.4,23.1,25.8,27.9,47.1,31.5,2.9,13.1
02.08.2024,2024-08-02,18,SEN-004,Kolonnenstraße,52.4835,13.361,4921,3548,274,406,693,2237,32.3,34.1,27.1,37.7,49.6,31.3,3.8,9.7
02.08.2024,2024-08-02,19,SEN-004,Kolonnenstraße,52.4835,13.361,3163,2373,186,290,314,1428,33.8,35.3,30.4,38.4,51.7,31.1,4.1,6.8
02.08.2024,2024-08-02,20,SEN-004,Kolonnenstraße,52.4835,13.361,1344,910,71,130,233,670,31.2,32.7,28.4,36.5,45.2,33.3,3.5,11.6
02.08.2024,2024-08-02,21,SEN-004,Kolonnenstraße,52.4835,13.361,440,331,30,36,43,212,36.0,38.3,29.4,43.6,50.8,32.5,4.6,6.6
02.08.2024,2024-08-02,22,SEN-004,Kolonnenstraße,52.4835,13.361,131,92,7,10,22,68,37.1,39.9,34.1,44.8,46.2,34.2,3.5,11.1
02.08.2024,2024-08-02,23,SEN-004,Kolonnenstraße,52.4835,13.361,89,62,3,6,18,47,34.0,37.0,25.6,40.8,45.6,34.6,2.2,13.2
03.08.2024,2024-08-03,0,SEN-004,Kolonnenstraße,52.4835,13.361,50,35,4,3,8,30,37.9,40.9,33.9,43.8,43.8,37.5,5.0,10.0
03.08.2024,2024-08-03,1,SEN-004,Kolonnenstraße,52.4835,13.361,48,35,3,3,7,22,40.6,44.4,32.8,47.4,50.0,31.4,4.3,10.0
03.08.2024,2024-08-03,2,SEN-004,Kolonnenstraße,52.4835,13.361,46,33,3,3,7,31,36.6,39.1,33.1,42.8,42.9,40.3,3.9,9.1
03.08.2024,2024-08-03,3,SEN-004,Kolonnenstraße,52.4835,13.361,49,34,3,4,8,36,29.5,28.8,34.7,33.5,40.0,42.4,3.5,9.4
03.08.2024,2024-08-03,4,SEN-004,Kolonnenstraße,52.4835,13.361,114,85,6,8,15,65,33.9,35.0,33.5,40.1,47.5,36.3,3.4,8.4
03.08.2024,2024-08-03,5,SEN-004,Kolonnenstraße,52.4835,13.361,345,231,13,21,80,191,35.8,39.0,32.4,41.9,43.1,35.6,2.4,14.9
03.08.2024,2024-08-03,6,SEN-004,Kolonnenstraße,52.4835,13.361,1071,703,82,75,211,527,26.6,25.9,27.8,30.9,44.0,33.0,5.1,13.2
03.08.2024,2024-08-03,7,SEN-004,Kolonnenstraße,52.4835,13.361,1963,1467,114,167,215,997,25.2,24.8,25.0,29.2,49.6,33.7,3.9,7.3
03.08.2024,2024-08-03,8,SEN-004,Kolonnenstraße,52.4835,13.361,2505,1833,129,225,318,1180,29.8,30.2,29.0,34.5,49.7,32.0,3.5,8.6
03.08.2024,2024-08-03,9,SEN-004,Kolonnenstraße,52.4835,13.361,2024,1437,155,149,283,970,29.2,29.7,28.0,34.5,48.0,32.4,5.2,9.5
03.08.2024,2024-08-03,10,SEN-004,Kolonnenstraße,52.4835,13.361,1101,778,64,85,174,507,37.8,40.9,32.9,44.5,48.4,31.5,4.0,10.8
03.08.2024,2024-08-03,11,SEN-004,Kolonnenstraße,52.4835,13.361,388,274,15,35,64,197,31.3,31.7,33.5,35.9,46.8,33.7,2.6,10.9
03.08.2024,2024-08-03,12,SEN-004,Kolonnenstraße,52.4835,13.361,134,93,8,11,22,56,33.9,35.1,35.0,40.9,48.9,29.5,4.2,11.6
03.08.2024,2024-08-03,13,SEN-004,Kolonnenstraße,52.4835,13.361,83,56,5,6,16,49,40.6,45.5,34.0,46.1,42.4,37.1,3.8,12.1
03.08.2024,2024-08-03,14,SEN-004,Kolonnenstraße,52.4835,13.361,271,206,19,19,27,115,39.1,42.8,26.7,47.3,53.4,29.8,4.9,7.0
03.08.2024,2024-08-03,15,SEN-004,Kolonnenstraße,52.4835,13.361,802,561,41,69,131,388,32.8,34.6,29.6,38.6,47.1,32.6,3.4,11.0
03.08.2024,2024-08-03,16,SEN-004,Kolonnenstraße,52.4835,13.361,1964,1404,128,154,278,941,26.5,26.8,23.7,30.6,48.3,32.4,4.4,9.6
03.08.2024,2024-08-03,17,SEN-004,Kolonnenstraße,52.4835,13.361,3116,2336,207,250,323,1454,26.3,26.3,24.9,30.2,51.1,31.8,4.5,7.1
03.08.2024,2024-08-03,18,SEN-004,Kolonnenstraße,52.4835,13.361,3081,2219,136,246,480,1459,33.2,36.3,21.8,38.8,48.9,32.1,3.0,10.6
03.08.2024,2024-08-03,19,SEN-004,Kolonnenstraße,52.4835,13.361,1968,1410,126,163,269,1068,28.4,28.2,29.5,32.2,46.4,35.2,4.2,8.9
03.08.2024,2024-08-03,20,SEN-004,Kolonnenstraße,52.4835,13.361,827,580,28,61,158,428,34.3,35.6,37.4,41.8,46.2,34.1,2.2,12.6
03.08.2024,2024-08-03,21,SEN-004,Kolonnenstraße,52.4835,13.361,262,187,19,20,36,132,31.5,32.8,28.5,36.8,47.5,33.5,4.8,9.1
03.08.2024,2024-08-03,22,SEN-004,Kolonnenstraße,52.4835,13.361,96,69,5,7,15,28,38.9,42.6,31.5,44.7,55.6,22.6,4.0,12.1
03.08.2024,2024-08-03,23,SEN-004,Kolonnenstraße,52.4835,13.361,46,30,2,3,11,26,36.2,40.0,31.2,44.1,41.7,36.1,2.8,15.3
04.08.2024,2024-08-04,0,SEN-004,Kolonnenstraße,52.4835,13.361,42,28,2,3,9,40,37.8,42.7,28.4,45.1,34.1,48.8,2.4,11.0
04.08.2024,2024-08-04,1,SEN-004,Kolonnenstraße,52.4835,13.361,45,34,1,3,7,36,31.5,32.6,27.9,38.3,42.0,44.4,1.2,8.6
04.08.2024,2024-08-04,2,SEN-004,Kolonnenstraße,52.4835,13.361,43,33,2,4,4,26,35.3,36.9,31.6,40.3,47.8,37.7,2.9,5.8
04.08.2024,2024-08-04,3,SEN-004,Kolonnenstraße,52.4835,13.361,61,45,3,5,8,42,36.3,37.6,37.4,42.2,43.7,40.8,2.9,7.8
04.08.2024,2024-08-04,4,SEN-004,Kolonnenstraße,52.4835,13.361,105,75,6,9,15,84,35.5,37.7,31.9,42.5,39.7,44.4,3.2,7.9
04.08.2024,2024-08-04,5,SEN-004,Kolonnenstraße,52.4835,13.361,375,278,21,36,40,275,32.7,34.3,28.2,38.5,42.8,42.3,3.2,6.2
04.08.2024,2024-08-04,6,SEN-004,Kolonnenstraße,52.4835,13.361,1010,717,50,95,148,729,33.6,36.4,25.5,40.2,41.2,41.9,2.9,8.5
04.08.2024,2024-08-04,7,SEN-004,Kolonnenstraße,52.4835,13.361,1999,1362,128,176,333,1380,33.0,35.5,27.5,37.3,40.3,40.8,3.8,9.9
04.08.2024,2024-08-04,8,SEN-004,Kolonnenstraße,52.4835,13.361,2411,1716,122,192,381,1842,29.9,31.5,23.2,35.3,40.3,43.3,2.9,9.0
04.08.2024,2024-08-04,9,SEN-004,Kolonnenstraße,52.4835,13.361,1947,1419,92,157,279,1429,30.4,31.7,25.8,36.8,42.0,42.3,2.7,8.3
04.08.2024,2024-08-04,10,SEN-004,Kolonnenstraße,52.4835,13.361,1033,747,44,95,147,727,33.9,36.7,25.3,39.8,42.4,41.3,2.5,8.4
04.08.2024,2024-08-04,11,SEN-004,Kolonnenstraße,52.4835,13.361,374,263,23,29,59,286,31.1,31.7,31.4,37.4,39.8,43.3,3.5,8.9
04.08.2024,2024-08-04,12,SEN-004,Kolonnenstraße,52.4835,13.361,122,92,7,11,12,93,40.2,43.0,34.1,47.9,42.8,43.3,3.3,5.6
04.08.2024,2024-08-04,13,SEN-004,Kolonnenstraße,52.4835,13.361,99,68,4,8,19,82,35.2,38.2,30.0,41.5,37.6,45.3,2.2,10.5
04.08.2024,2024-08-04,14,SEN-004,Kolonnenstraße,52.4835,13.361,258,177,13,18,50,192,36.5,39.5,33.3,42.7,39.3,42.7,2.9,11.1
04.08.2024,2024-08-04,15,SEN-004,Kolonnenstraße,52.4835,13.361,845,624,58,70,93,574,39.2,41.4,36.6,47.7,44.0,40.5,4.1,6.6
04.08.2024,2024-08-04,16,SEN-004,Kolonnenstraße,52.4835,13.361,1957,1458,124,134,241,1464,25.4,25.1,24.7,29.8,42.6,42.8,3.6,7.0
04.08.2024,2024-08-04,17,SEN-004,Kolonnenstraße,52.4835,13.361,2996,2238,239,238,281,2245,28.2,30.3,18.7,33.9,42.7,42.8,4.6,5.4
04.08.2024,2024-08-04,18,SEN-004,Kolonnenstraße,52.4835,13.361,3040,2031,189,191,629,2169,29.8,31.7,22.7,36.0,39.0,41.6,3.6,12.1
04.08.2024,2024-08-04,19,SEN-004,Kolonnenstraße,52.4835,13.361,1938,1408,114,159,257,1349,33.4,36.0,25.0,37.8,42.8,41.0,3.5,7.8
04.08.2024,2024-08-04,20,SEN-004,Kolonnenstraße,52.4835,13.361,810,579,41,73,117,600,28.4,28.7,27.6,34.4,41.1,42.6,2.9,8.3
04.08.2024,2024-08-04,21,SEN-004,Kolonnenstraße,52.4835,13.361,246,180,17,16,33,186,34.8,37.3,27.7,41.2,41.7,43.1,3.9,7.6
04.08.2024,2024-08-04,22,SEN-004,Kolonnenstraße,52.4835,13.361,76,52,5,7,12,56,30.5,32.7,23.4,37.1,39.4,42.4,3.8,9.1
04.08.2024,2024-08-04,23,SEN-004,Kolonnenstraße,52.4835,13.361,58,40,2,3,13,43,39.6,43.2,40.8,46.2,39.6,42.6,2.0,12.9
05.08.2024,2024-08-05,0,SEN-004,Kolonnenstraße,52.4835,13.361,77,54,5,5,13,28,39.5,45.7,21.3,44.8,51.4,26.7,4.8,12.4
05.08.2024,2024-08-05,1,SEN-004,Kolonnenstraße,52.4835,13.361,76,56,5,5,10,46,30.7,31.0,31.9,35.9,45.9,37.7,4.1,8.2
05.08.2024,2024-08-05,2,SEN-004,Kolonnenstraße,52.4835,13.361,79,59,4,6,10,49,35.1,36.7,32.9,40.9,46.1,38.3,3.1,7.8
05.08.2024,2024-08-05,3,SEN-004,Kolonnenstraße,52.4835,13.361,84,60,4,6,14,58,38.2,40.8,36.7,43.6,42.3,40.8,2.8,9.9
05.08.2024,2024-08-05,4,SEN-004,Kolonnenstraße,52.4835,13.361,199,146,11,16,26,108,33.5,35.6,27.7,37.9,47.6,35.2,3.6,8.5
05.08.2024,2024-08-05,5,SEN-004,Kolonnenstraße,52.4835,13.361,647,490,45,49,63,299,32.0,33.6,26.1,37.5,51.8,31.6,4.8,6.7
05.08.2024,2024-08-05,6,SEN-004,Kolonnenstraße,52.4835,13.361,1636,1059,111,128,338,896,33.6,35.7,32.3,40.7,41.8,35.4,4.4,13.3
05.08.2024,2024-08-05,7,SEN-004,Kolonnenstraße,52.4835,13.361,3273,2366,183,252,472,1780,28.0,27.7,29.5,32.3,46.8,35.2,3.6,9.3
05.08.2024,2024-08-05,8,SEN-004,Kolonnenstraße,52.4835,13.361,3985,2950,262,307,466,2243,31.8,33.2,27.5,36.5,47.4,36.0,4.2,7.5
05.08.2024,2024-08-05,9,SEN-004,Kolonnenstraße,52.4835,13.361,3196,2129,178,229,660,1719,33.3,36.8,23.2,38.5,43.3,35.0,3.6,13.4
05.08.2024,2024-08-05,10,SEN-004,Kolonnenstraße,52.4835,13.361,1677,1227,90,139,221,874,35.6,38.4,27.7,41.4,48.1,34.3,3.5,8.7
05.08.2024,2024-08-05,11,SEN-004,Kolonnenstraße,52.4835,13.361,584,421,34,41,88,311,30.7,30.7,33.9,37.2,47.0,34.7,3.8,9.8
05.08.2024,2024-08-05,12,SEN-004,Kolonnenstraße,52.4835,13.361,188,145,12,15,16,108,36.6,38.7,30.6,42.3,49.0,36.5,4.1,5.4
05.08.2024,2024-08-05,13,SEN-004,Kolonnenstraße,52.4835,13.361,150,109,6,10,25,82,32.2,34.3,24.0,38.0,47.0,35.3,2.6,10.8
05.08.2024,2024-08-05,14,SEN-004,Kolonnenstraße,52.4835,13.361,422,306,27,39,50,226,38.5,41.3,33.5,46.9,47.2,34.9,4.2,7.7
05.08.2024,2024-08-05,15,SEN-004,Kolonnenstraße,52.4835,13.361,1280,885,99,106,190,700,37.8,41.4,31.5,43.0,44.7,35.4,5.0,9.6
05.08.2024,2024-08-05,16,SEN-004,Kolonnenstraße,52.4835,13.361,3121,2330,182,237,372,1782,25.8,25.7,24.6,30.0,47.5,36.3,3.7,7.6
05.08.2024,2024-08-05,17,SEN-004,Kolonnenstraße,52.4835,13.361,4808,3346,320,314,828,2573,28.4,30.1,20.1,33.7,45.3,34.9,4.3,11.2
05.08.2024,2024-08-05,18,SEN-004,Kolonnenstraße,52.4835,13.361,4785,3430,338,332,685,2655,30.4,32.4,22.8,36.4,46.1,35.7,4.5,9.2
05.08.2024,2024-08-05,19,SEN-004,Kolonnenstraße,52.4835,13.361,3121,2252,145,212,512,1656,27.8,27.5,29.3,32.6,47.1,34.7,3.0,10.7
05.08.2024,2024-08-05,20,SEN-004,Kolonnenstraße,52.4835,13.361,1347,937,79,125,206,694,36.3,39.9,28.0,42.5,45.9,34.0,3.9,10.1
05.08.2024,2024-08-05,21,SEN-004,Kolonnenstraße,52.4835,13.361,396,271,15,30,80,235,38.1,42.6,28.7,46.4,42.9,37.2,2.4,12.7
05.08.2024,2024-08-05,22,SEN-004,Kolonnenstraße,52.4835,13.361,137,104,8,13,12,69,36.1,37.8,32.3,41.4,50.5,33.5,3.9,5.8
05.08.2024,2024-08-05,23,SEN-004,Kolonnenstraße,52.4835,13.361,90,58,4,6,22,46,35.2,38.6,31.5,40.2,42.6,33.8,2.9,16.2
06.08.2024,2024-08-06,0,SEN-004,Kolonnenstraße,52.4835,13.361,87,66,5,6,10,38,34.6,35.0,38.4,40.1,52.8,30.4,4.0,8.0
06.08.2024,2024-08-06,1,SEN-004,Kolonnenstraße,52.4835,13.361,82,57,3,6,16,43,37.4,39.8,38.6,42.8,45.6,34.4,2.4,12.8
06.08.2024,2024-08-06,2,SEN-004,Kolonnenstraße,52.4835,13.361,97,68,6,8,15,56,35.7,37.5,35.1,42.6,44.4,36.6,3.9,9.8
06.08.2024,2024-08-06,3,SEN-004,Kolonnenstraße,52.4835,13.361,100,70,7,8,15,61,36.8,40.1,30.0,44.1,43.5,37.9,4.3,9.3
06.08.2024,2024-08-06,4,SEN-004,Kolonnenstraße,52.4835,13.361,223,163,16,15,29,126,33.4,35.1,29.3,40.4,46.7,36.1,4.6,8.3
06.08.2024,2024-08-06,5,SEN-004,Kolonnenstraße,52.4835,13.361,656,477,42,52,85,374,38.2,42.0,28.0,44.5,46.3,36.3,4.1,8.3
06.08.2024,2024-08-06,6,SEN-004,Kolonnenstraße,52.4835,13.361,1816,1270,98,131,317,1028,33.8,35.8,31.1,38.7,44.7,36.1,3.4,11.1
06.08.2024,2024-08-06,7,SEN-004,Kolonnenstraße,52.4835,13.361,3596,2497,161,301,637,2044,31.2,33.6,22.7,37.8,44.3,36.2,2.9,11.3
06.08.2024,2024-08-06,8,SEN-004,Kolonnenstraße,52.4835,13.361,4413,3312,250,346,505,2539,30.2,30.9,28.4,35.1,47.6,36.5,3.6,7.3
06.08.2024,2024-08-06,9,SEN-004,Kolonnenstraße,52.4835,13.361,3570,2465,210,236,659,2090,30.4,31.7,26.6,36.2,43.6,36.9,3.7,11.6
06.08.2024,2024-08-06,10,SEN-004,Kolonnenstraße,52.4835,13.361,1884,1301,93,109,381,1061,32.4,34.3,28.7,39.4,44.2,36.0,3.2,12.9
06.08.2024,2024-08-06,11,SEN-004,Kolonnenstraße,52.4835,13.361,670,461,37,53,119,371,37.8,41.5,31.6,44.7,44.3,35.6,3.6,11.4
06.08.2024,2024-08-06,12,SEN-004,Kolonnenstraße,52.4835,13.361,200,134,10,15,41,130,31.0,32.5,28.1,36.4,40.6,39.4,3.0,12.4
06.08.2024,2024-08-06,13,SEN-004,Kolonnenstraße,52.4835,13.361,186,139,9,15,23,97,30.6,29.5,39.1,36.1,49.1,34.3,3.2,8.1
06.08.2024,2024-08-06,14,SEN-004,Kolonnenstraße,52.4835,13.361,457,333,24,52,48,292,30.0,30.8,27.9,35.0,44.5,39.0,3.2,6.4
06.08.2024,2024-08-06,15,SEN-004,Kolonnenstraße,52.4835,13.361,1479,1110,107,96,166,836,29.8,30.5,27.6,34.3,47.9,36.1,4.6,7.2
06.08.2024,2024-08-06,16,SEN-004,Kolonnenstraße,52.4835,13.361,3676,2727,245,348,356,1910,37.2,40.2,29.1,42.8,48.8,34.2,4.4,6.4
06.08.2024,2024-08-06,17,SEN-004,Kolonnenstraße,52.4835,13.361,5351,3751,391,408,801,3110,28.1,29.3,22.5,33.8,44.3,36.8,4.6,9.5
06.08.2024,2024-08-06,18,SEN-004,Kolonnenstraße,52.4835,13.361,5392,3827,324,478,763,3104,23.6,22.1,26.5,27.2,45.0,36.5,3.8,9.0
06.08.2024,2024-08-06,19,SEN-004,Kolonnenstraße,52.4835,13.361,3526,2608,231,337,350,1945,25.7,24.8,28.6,29.9,47.7,35.6,4.2,6.4
06.08.2024,2024-08-06,20,SEN-004,Kolonnenstraße,52.4835,13.361,1524,1080,86,107,251,906,33.3,34.4,34.3,40.1,44.4,37.3,3.5,10.3
06.08.2024,2024-08-06,21,SEN-004,Kolonnenstraße,52.4835,13.361,440,313,27,34,66,223,36.8,40.5,27.3,44.5,47.2,33.6,4.1,10.0
06.08.2024,2024-08-06,22,SEN-004,Kolonnenstraße,52.4835,13.361,145,96,10,11,28,80,36.5,39.9,32.2,43.9,42.7,35.6,4.4,12.4
06.08.2024,2024-08-06,23,SEN-004,Kolonnenstraße,52.4835,13.361,91,63,7,8,13,55,35.9,38.0,33.9,42.7,43.2,37.7,4.8,8.9
07.08.2024,2024-08-07,0,SEN-004,Kolonnenstraße,52.4835,13.361,70,49,3,5,13,55,35.8,38.5,32.1,43.5,39.2,44.0,2.4,10.4
07.08.2024,2024-08-07,1,SEN-004,Kolonnenstraße,52.4835,13.361,69,49,4,4,12,47,36.5,37.7,41.7,42.0,42.2,40.5,3.4,10.3
07.08.2024,2024-08-07,2,SEN-004,Kolonnenstraße,52.4835,13.361,86,60,4,8,14,43,30.3,30.3,32.7,34.7,46.5,33.3,3.1,10.9
07.08.2024,2024-08-07,3,SEN-004,Kolonnenstraße,52.4835,13.361,82,55,3,6,18,42,34.0,36.4,31.0,39.7,44.4,33.9,2.4,14.5
07.08.2024,2024-08-07,4,SEN-004,Kolonnenstraße,52.4835,13.361,202,152,8,16,26,128,38.3,41.8,27.0,46.4,46.1,38.8,2.4,7.9
07.08.2024,2024-08-07,5,SEN-004,Kolonnenstraße,52.4835,13.361,530,389,31,48,62,323,34.3,36.8,26.6,39.5,45.6,37.9,3.6,7.3
07.08.2024,2024-08-07,6,SEN-004,Kolonnenstraße,52.4835,13.361,1620,1212,88,118,202,921,38.8,41.9,31.0,44.0,47.7,36.2,3.5,7.9
07.08.2024,2024-08-07,7,SEN-004,Kolonnenstraße,52.4835,13.361,3097,2296,193,269,339,1836,32.9,35.2,25.3,38.0,46.5,37.2,3.9,6.9
07.08.2024,2024-08-07,8,SEN-004,Kolonnenstraße,52.4835,13.361,3835,2801,219,337,478,2313,29.5,29.6,30.4,34.3,45.6,37.6,3.6,7.8
07.08.2024,2024-08-07,9,SEN-004,Kolonnenstraße,52.4835,13.361,3214,2164,219,248,583,1785,33.5,35.8,30.0,38.2,43.3,35.7,4.4,11.7
07.08.2024,2024-08-07,10,SEN-004,Kolonnenstraße,52.4835,13.361,1547,1062,104,128,253,1006,30.1,30.1,32.1,34.5,41.6,39.4,4.1,9.9
07.08.2024,2024-08-07,11,SEN-004,Kolonnenstraße,52.4835,13.361,645,476,25,58,86,374,37.6,41.3,26.1,44.1,46.7,36.7,2.5,8.4
